Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
0,82ca638edd627c1b70aae1505f06c8ddaef731d2,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.bindBluetoothProfileService(int,IBluetoothProfileServiceConnection)']",3,1,"[(1308, 1310, 3)]",True
1,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SettingsLib/src/com/android/settingslib/wifi/WifiEntryPreference.java,"['void com.android.settingslib.wifi.WifiEntryPreference.refresh()', 'void com.android.settingslib.wifi.WifiEntryPreference.updateIcon(int,int,boolean)', 'void com.android.settingslib.wifi.WifiEntryPreference.updateIcon(int,int,boolean)']",16,4,"[(67, 69, 3), (142, 152, 11), (211, 211, 1), (217, 217, 1)]",True
4,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/audio/AudioService.java,['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()'],2,1,"[(3715, 3716, 2)]",True
5,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SettingsLib/src/com/android/settingslib/Utils.java,"['int com.android.settingslib.Utils.getWifiIconResource(int)', 'int com.android.settingslib.Utils.getWifiIconResource(int,int,boolean)']",23,2,"[(380, 380, 1), (386, 407, 22)]",True
6,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/BluetoothManagerService.java,[],1,1,"[(98, 98, 1)]",True
7,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/am/CachedAppOptimizer.java,"['void com.android.server.am.CachedAppOptimizer.setAppCompactProperties()', 'void com.android.server.am.CachedAppOptimizer.init()']",73,1,"[(286, 358, 73)]",True
10,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,core/java/android/bluetooth/BluetoothCodecConfig.java,[],15,1,"[(64, 78, 15)]",True
12,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SystemUI/src/com/android/systemui/ScreenDecorations.java,['void com.android.systemui.ScreenDecorations.updateRoundedCornerRadii()'],1,1,"[(597, 597, 1)]",True
14,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(127, 127, 1)]",True
15,fd65619dfea934f9f1f28a80e9599e2d8e3e77f3,services/core/java/com/android/server/wm/TaskDisplayArea.java,[],1,1,"[(57, 57, 1)]",True
16,784ecc8e9194775f58ad5a45422ed16570bcbee6,services/core/java/com/android/server/wm/ActivityRecord.java,[],1,1,"[(271, 271, 1)]",True
17,2ac0c608ad88dc1f3372e099b5359013be7b14c7,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['VerifyCredentialResponse com.android.server.locksettings.LockSettingsService.checkCredential(LockscreenCredential,int,ICheckCredentialProgressCallback)']",9,1,"[(2009, 2017, 9)]",True
18,f6f595c8a4c17ed2347482c43e2cccc89531224e,packages/Tethering/src/com/android/networkstack/tethering/TetheringConfiguration.java,"['void com.android.networkstack.tethering.TetheringConfiguration.<init>(Context,SharedLog,int)']",5,1,"[(129, 133, 5)]",True
20,f6f595c8a4c17ed2347482c43e2cccc89531224e,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],1,1,"[(97, 97, 1)]",True
21,f6f595c8a4c17ed2347482c43e2cccc89531224e,packages/Tethering/src/com/android/networkstack/tethering/Tethering.java,"['void com.android.networkstack.tethering.Tethering.interfaceStatusChanged(String,boolean)']",1,1,"[(500, 500, 1)]",True
24,19ac51594dd13e5a2e702d2c50b290f1f71a9fc0,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpManager,BroadcastDispatcher,QSLogger,MediaHost,UiEventLogger)']",11,1,"[(147, 157, 11)]",True
25,e57c0a642086a0bb5c194764cf98068ea772a86d,services/core/java/com/android/server/BluetoothManagerService.java,['void com.android.server.BluetoothManagerService.continueFromBleOnState()'],9,1,"[(994, 1002, 9)]",True
27,ddc3dc79034f4570388245270b50ddad964c11f0,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateHotspotIcon(int)', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateMediaIcon()', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.onMediaDataLoaded(String,MediaData)', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.onMediaDataRemoved(String)']",30,1,"[(718, 747, 30)]",True
28,ddc3dc79034f4570388245270b50ddad964c11f0,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['boolean com.android.server.audio.AudioDeviceBroker.isMessageHandledUnderWakelock(int)'],1,1,"[(1188, 1188, 1)]",True
29,a9736185db896fe2edde0281d71102b35327b7f8,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateHotspotIcon(int)'],14,1,"[(706, 719, 14)]",True
30,a9736185db896fe2edde0281d71102b35327b7f8,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.adjustStreamVolume(int,int,int,String,String,int)']",11,1,"[(1961, 1971, 11)]",True
31,a9736185db896fe2edde0281d71102b35327b7f8,services/core/java/com/android/server/am/CachedAppOptimizer.java,['void com.android.server.am.CachedAppOptimizer.<init>(ActivityManagerService)'],11,1,"[(240, 250, 11)]",True
32,a9736185db896fe2edde0281d71102b35327b7f8,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(431, 432, 2)]",True
34,bb9ded46832af38a453b78b92ad2de32ef1cf845,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()', 'void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)']",7,2,"[(3634, 3637, 4), (4018, 4020, 3)]",True
35,bb9ded46832af38a453b78b92ad2de32ef1cf845,services/core/java/com/android/server/audio/AudioDeviceBroker.java,"['boolean com.android.server.audio.AudioDeviceBroker.setSpeakerphoneOn(boolean,String)']",6,1,"[(223, 228, 6)]",True
36,21f5f0690d944268de9d3f082d41d4580e5f6c16,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.handleUpdateActiveDataSubId(int)', 'void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()', 'boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)']",69,1,"[(8252, 8320, 69)]",True
37,29c143c9ac800bdd15598250e6f2207f05c9a5b0,services/core/java/com/android/server/audio/BtHelper.java,['void com.android.server.audio.BtHelper.receiveBtEvent(Intent)'],13,2,"[(411, 423, 13), (0, 0, 0)]",True
38,89ca8eb6845aeb5da5c69c25c3fb5c31e0d827d7,telephony/java/android/telephony/TelephonyManager.java,['void android.telephony.TelephonyManager.notifyUserActivity()'],6,1,"[(13107, 13112, 6)]",True
39,4986b8091f9beefea4189a5884e7a9edd7f53034,packages/SystemUI/src/com/android/systemui/CornerHandleView.java,['float com.android.systemui.CornerHandleView.getOuterRadiusPx()'],2,1,"[(174, 175, 2)]",True
40,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,media/java/android/media/AudioSystem.java,['int android.media.AudioSystem.audioFormatToBluetoothSourceCodec(int)'],6,1,"[(219, 224, 6)]",True
41,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/am/ActivityManagerService.java,['int com.android.server.am.ActivityManagerService.LocalService.startActivityAsUserEmpty(Bundle)'],2,1,"[(18884, 18885, 2)]",True
42,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/audio/AudioDeviceBroker.java,[],2,1,"[(1033, 1034, 2)]",True
43,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/audio/BtHelper.java,['int com.android.server.audio.BtHelper.mapBluetoothCodecToAudioFormat(int)'],23,1,"[(1184, 1206, 23)]",True
44,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)', 'void com.android.server.audio.AudioService.setBluetoothScoOn(boolean)', 'void com.android.server.audio.AudioService.startBluetoothSco(IBinder,int)', 'void com.android.server.audio.AudioService.startBluetoothScoVirtualCall(IBinder)', 'void com.android.server.audio.AudioService.startBluetoothScoInt(IBinder,int,String)']",15,5,"[(3971, 3974, 4), (4009, 4011, 3), (4039, 4044, 6), (4056, 4056, 1), (4064, 4064, 1)]",True
45,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/wm/ActivityStack.java,"['ActivityRecord com.android.server.wm.ActivityStack.isInStackLocked(ActivityRecord)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity(IBinder,int)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity()', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningNonOverlayTaskActivity()', 'boolean com.android.server.wm.ActivityStack.isTopRunning(ActivityRecord,int,IBinder)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity(boolean)', 'boolean com.android.server.wm.ActivityStack.isTopRunningNonDelayed(ActivityRecord,ActivityRecord)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningNonDelayedActivityLocked(ActivityRecord)']",67,2,"[(151, 153, 3), (932, 995, 64)]",True
46,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/audio/AudioDeviceInventory.java,[],0,1,"[(0, 0, 0)]",True
47,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/am/ActiveServices.java,"['void com.android.server.am.ActiveServices.realStartServiceLocked(ServiceRecord,ProcessRecord,boolean)']",7,1,"[(3198, 3204, 7)]",True
48,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpManager,BroadcastDispatcher,QSLogger,NotificationMediaManager,Executor,DelayableExecutor,LocalBluetoothManager)']",3,1,"[(181, 183, 3)]",True
49,32c3556fef45f3b7fb003880f4e23227cda95f74,core/java/android/bluetooth/BluetoothAdapter.java,['int android.bluetooth.BluetoothAdapter.getState()'],2,1,"[(1021, 1022, 2)]",True
50,69bee5bb55994d647b678b2cb2ce1becd3d77b32,services/core/java/com/android/server/wm/TaskDisplayArea.java,"['void com.android.server.wm.TaskDisplayArea.<init>(DisplayContent,WindowManagerService)']",8,1,"[(147, 154, 8)]",True
51,69bee5bb55994d647b678b2cb2ce1becd3d77b32,services/core/java/com/android/server/BluetoothManagerService.java,"['void com.android.server.BluetoothManagerService.sendBluetoothServiceUpCallback()', 'void com.android.server.BluetoothManagerService.sendBluetoothServiceUpCallback()', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)']",33,4,"[(123, 125, 3), (1663, 1671, 9), (1674, 1676, 3), (2064, 2081, 18)]",True
52,24f36fd2514856aaafe6a32a99050e272a6bd361,telephony/java/android/telephony/CellIdentityTdscdma.java,['void android.telephony.CellIdentityTdscdma.<init>(CellIdentityTdscdma)'],1,1,"[(131, 131, 1)]",True
53,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/audio/AudioDeviceBroker.java,"['void com.android.server.audio.AudioDeviceBroker.setBluetoothScoOn(boolean,String)']",4,1,"[(350, 353, 4)]",True
54,24f36fd2514856aaafe6a32a99050e272a6bd361,core/java/android/view/ViewRootImpl.java,[],1,1,"[(694, 694, 1)]",True
55,24f36fd2514856aaafe6a32a99050e272a6bd361,telephony/java/android/telephony/CellIdentityWcdma.java,[],1,1,"[(125, 125, 1)]",True
56,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/wm/ActivityStack.java,"['boolean com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked(ActivityRecord,ActivityOptions)']",4,1,"[(2117, 2120, 4)]",True
57,24f36fd2514856aaafe6a32a99050e272a6bd361,telephony/java/android/telephony/CellIdentityLte.java,[],1,1,"[(155, 155, 1)]",True
58,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,[],2,1,"[(19, 20, 2)]",True
59,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/audio/BtHelper.java,"['void com.android.server.audio.BtHelper.ScoClient.clearCount(boolean)', 'void com.android.server.audio.BtHelper.ScoClient.decCount()', 'void com.android.server.audio.BtHelper.ScoClient.incCount(int)', 'int com.android.server.audio.BtHelper.ScoClient.totalCount()', 'boolean com.android.server.audio.BtHelper.isTwsPlusSwitch(BluetoothDevice,String)']",88,3,"[(864, 939, 76), (955, 965, 11), (179, 179, 1)]",True
60,df73284a33506ba26aadbd20a1dbd01353820200,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(398, 399, 2)]",True
