Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
119,a33382db0bb0bc29bab84f1e5ee36d682bea593e,services/core/java/com/android/server/ConnectivityService.java,['void com.android.server.ConnectivityService.InternalHandler.handleMessage(Message)'],9,1,"[(4190, 4198, 9)]",True
120,a33382db0bb0bc29bab84f1e5ee36d682bea593e,core/java/android/content/pm/ApplicationInfo.java,"['void android.content.pm.ApplicationInfo.setOverrideRes(int)', 'int android.content.pm.ApplicationInfo.canOverrideRes()']",2,3,"[(0, 0, 0), (2190, 2190, 1), (2202, 2202, 1)]",True
121,b6292e3e1ba3616eac1032737a91925391d94b92,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['void com.android.systemui.keyguard.KeyguardViewMediator.handleSetOccluded(boolean,boolean)']",2,1,"[(1292, 1293, 2)]",True
122,b6292e3e1ba3616eac1032737a91925391d94b92,services/core/java/com/android/server/am/ActivityManagerConstants.java,[],4,1,"[(30, 33, 4)]",True
123,b6292e3e1ba3616eac1032737a91925391d94b92,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,[],2,1,"[(66, 67, 2)]",True
124,b6292e3e1ba3616eac1032737a91925391d94b92,services/core/java/com/android/server/Watchdog.java,['void com.android.server.Watchdog.run()'],9,2,"[(140, 144, 5), (592, 595, 4)]",True
125,b6292e3e1ba3616eac1032737a91925391d94b92,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,"['boolean com.android.settingslib.bluetooth.A2dpProfile.supportsHighQualityAudio(BluetoothDevice)', 'boolean com.android.settingslib.bluetooth.A2dpProfile.isHighQualityAudioEnabled(BluetoothDevice)', 'void com.android.settingslib.bluetooth.A2dpProfile.setHighQualityAudioEnabled(BluetoothDevice,boolean)', 'String com.android.settingslib.bluetooth.A2dpProfile.getHighQualityAudioOptionLabel(BluetoothDevice)']",23,4,"[(222, 227, 6), (232, 237, 6), (259, 268, 10), (279, 279, 1)]",True
126,8faa0d981413f18b2468dde1b1fe71e248df0df1,wifi/java/android/net/wifi/ScanResult.java,[],9,2,"[(214, 221, 8), (226, 226, 1)]",True
127,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/wm/ActivityStack.java,[],1,1,"[(208, 208, 1)]",True
128,8faa0d981413f18b2468dde1b1fe71e248df0df1,wifi/java/android/net/wifi/WifiConfiguration.java,['String android.net.wifi.WifiConfiguration.getSsidAndSecurityTypeString()'],12,4,"[(93, 93, 1), (220, 227, 8), (234, 234, 1), (2637, 2638, 2)]",True
129,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,[],4,1,"[(19, 22, 4)]",True
130,8faa0d981413f18b2468dde1b1fe71e248df0df1,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpController,BroadcastDispatcher,QSLogger)']",3,1,"[(191, 193, 3)]",True
131,8faa0d981413f18b2468dde1b1fe71e248df0df1,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,[],2,1,"[(84, 85, 2)]",True
133,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/wm/ActivityRecord.java,"['int com.android.server.wm.ActivityRecord.isAppInfoGame()', 'boolean com.android.server.wm.ActivityRecord.isChangingAppTransition()']",14,1,"[(5830, 5843, 14)]",True
134,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/Watchdog.java,"['void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()']",6,4,"[(56, 56, 1), (593, 594, 2), (621, 622, 2), (695, 695, 1)]",True
135,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(70, 70, 1)]",True
136,8faa0d981413f18b2468dde1b1fe71e248df0df1,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController,CommandQueue,BroadcastDispatcher,Executor)']",2,2,"[(190, 191, 2), (0, 0, 0)]",True
137,8faa0d981413f18b2468dde1b1fe71e248df0df1,core/java/android/view/SurfaceControl.java,['void android.view.SurfaceControl.<init>(Parcel)'],2,1,"[(873, 874, 2)]",True
138,8faa0d981413f18b2468dde1b1fe71e248df0df1,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)']",12,1,"[(3502, 3513, 12)]",True
139,8faa0d981413f18b2468dde1b1fe71e248df0df1,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],2,1,"[(96, 97, 2)]",True
140,8faa0d981413f18b2468dde1b1fe71e248df0df1,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],2,1,"[(130, 131, 2)]",True
141,3d2fc559e13b7293212955f1858d443f4fe8234e,telecomm/java/android/telecom/Connection.java,"['String android.telecom.Connection.capabilitiesToStringInternal(int,boolean)']",9,2,"[(392, 398, 7), (977, 978, 2)]",True
142,3d2fc559e13b7293212955f1858d443f4fe8234e,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,[],2,1,"[(19, 20, 2)]",True
143,3d2fc559e13b7293212955f1858d443f4fe8234e,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],20,1,"[(1160, 1179, 20)]",True
144,3d2fc559e13b7293212955f1858d443f4fe8234e,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelViewController.java,"['void com.android.systemui.statusbar.phone.PanelViewController.<init>(PanelView,FalsingManager,DozeLog,KeyguardStateController,SysuiStatusBarStateController,VibratorHelper,LatencyTracker,Builder)']",2,1,"[(260, 261, 2)]",True
145,3d2fc559e13b7293212955f1858d443f4fe8234e,packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java,[],2,1,"[(20, 21, 2)]",True
146,3d2fc559e13b7293212955f1858d443f4fe8234e,services/core/java/com/android/server/am/ActivityManagerConstants.java,[],2,1,"[(28, 29, 2)]",True
148,3d2fc559e13b7293212955f1858d443f4fe8234e,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,int,boolean,List<MacAddress>,List<MacAddress>,String)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()']",7,3,"[(258, 260, 3), (303, 304, 2), (639, 640, 2)]",True
149,3d2fc559e13b7293212955f1858d443f4fe8234e,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['DisplayDeviceInfo com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.getDisplayDeviceInfoLocked()', 'DisplayDeviceInfo com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.getDisplayDeviceInfoLocked()']",29,2,"[(526, 532, 7), (544, 565, 22)]",True
150,3d2fc559e13b7293212955f1858d443f4fe8234e,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateHotspotIcon()', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.handleBootCompleted()']",27,1,"[(649, 675, 27)]",True
151,3d2fc559e13b7293212955f1858d443f4fe8234e,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.dump(PrintWriter)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobilePhoneStateListener.onCallStateChanged(int,String)', 'void com.android.systemui.statusbar.policy.MobileSignalController.FiveGStateListener.onStateChanged(FiveGServiceState)']",79,5,"[(18, 21, 4), (37, 42, 6), (109, 109, 1), (1062, 1063, 2), (1181, 1246, 66)]",True
152,3d2fc559e13b7293212955f1858d443f4fe8234e,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)']",14,1,"[(3446, 3459, 14)]",True
153,3d2fc559e13b7293212955f1858d443f4fe8234e,telecomm/java/android/telecom/ConnectionService.java,[],2,1,"[(199, 200, 2)]",True
154,3d2fc559e13b7293212955f1858d443f4fe8234e,telecomm/java/android/telecom/Call.java,['String android.telecom.Call.Details.capabilitiesToString(int)'],9,2,"[(470, 476, 7), (709, 710, 2)]",True
155,af02bd5317cc0cced0a7646d5bbf407a181dda9c,core/java/com/android/ims/internal/uce/common/CapInfo.java,[],7,5,"[(81, 83, 3), (94, 94, 1), (94, 94, 1), (94, 94, 1), (94, 94, 1)]",True
156,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,"['void com.android.systemui.qs.tiles.CellularTile.CellSignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(258, 260, 3)]",True
157,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/am/ActivityManagerConstants.java,"['void com.android.server.am.ActivityManagerConstants.<init>(Context,ActivityManagerService,Handler)']",13,1,"[(434, 446, 13)]",True
158,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,"['void com.android.systemui.statusbar.phone.StatusBarSignalPolicy.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",5,2,"[(179, 181, 3), (391, 392, 2)]",True
159,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/CallbackHandlerTest.java,"['void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()', 'void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()']",6,2,"[(125, 126, 2), (141, 144, 4)]",True
160,af02bd5317cc0cced0a7646d5bbf407a181dda9c,telecomm/java/android/telecom/ConnectionService.java,[],2,1,"[(198, 199, 2)]",True
161,af02bd5317cc0cced0a7646d5bbf407a181dda9c,core/java/android/bluetooth/BluetoothAdapter.java,['int android.bluetooth.BluetoothAdapter.getState()'],13,1,"[(1012, 1024, 13)]",True
162,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.notifyListeners(SignalCallback)'],3,1,"[(552, 554, 3)]",True
163,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,"['void com.android.systemui.statusbar.policy.NetworkController.SignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(55, 57, 3)]",True
164,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/wm/WindowManagerService.java,[],1,1,"[(418, 418, 1)]",True
165,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java,"['void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastQsMobileDataIndicators(boolean,int,int,boolean,boolean)', 'void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastMobileDataIndicators(boolean,int,int,boolean,boolean)']",5,2,"[(416, 417, 2), (450, 452, 3)]",True
166,af02bd5317cc0cced0a7646d5bbf407a181dda9c,wifi/java/android/net/wifi/WifiInfo.java,['void android.net.wifi.WifiInfo.reset()'],10,2,"[(294, 300, 7), (334, 336, 3)]",True
167,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpController,PluginManager,BroadcastDispatcher)']",4,1,"[(199, 202, 4)]",True
168,af02bd5317cc0cced0a7646d5bbf407a181dda9c,location/java/android/location/LocationManager.java,"['void android.location.LocationManager.addProximityAlert(double,double,float,long,PendingIntent)', 'boolean android.location.LocationManager.addGpsStatusListener(Listener)']",9,2,"[(1648, 1649, 2), (1888, 1894, 7)]",True
169,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SystemUI/src/com/android/systemui/statusbar/policy/CallbackHandler.java,"['void com.android.systemui.statusbar.policy.CallbackHandler.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",12,1,"[(127, 138, 12)]",True
171,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/display/WifiDisplayController.java,['void com.android.server.display.WifiDisplayController.updateWfdEnableState()'],2,1,"[(374, 375, 2)]",True
172,af02bd5317cc0cced0a7646d5bbf407a181dda9c,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,[],1,1,"[(52, 52, 1)]",True
174,af02bd5317cc0cced0a7646d5bbf407a181dda9c,telecomm/java/android/telecom/Call.java,['String android.telecom.Call.Details.capabilitiesToString(int)'],10,2,"[(468, 475, 8), (707, 708, 2)]",True
175,af02bd5317cc0cced0a7646d5bbf407a181dda9c,telecomm/java/android/telecom/Connection.java,"['String android.telecom.Connection.capabilitiesToStringInternal(int,boolean)']",10,2,"[(387, 394, 8), (970, 971, 2)]",True
176,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,[],3,1,"[(19, 21, 3)]",True
177,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.setMode(int,IBinder,String)']",3,1,"[(3473, 3475, 3)]",True
178,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/wm/ActivityRecord.java,"['void com.android.server.wm.ActivityRecord.<init>(ActivityTaskManagerService,WindowProcessController,int,int,String,Intent,String,ActivityInfo,Configuration,ActivityRecord,String,int,boolean,boolean,ActivityStackSupervisor,ActivityOptions,ActivityRecord)']",3,1,"[(1658, 1660, 3)]",True
179,af02bd5317cc0cced0a7646d5bbf407a181dda9c,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.<init>(Context,INetworkManagementService,INetworkStatsService,INetworkPolicyManager,IDnsResolver,IpConnectivityLog,INetd,Dependencies)', 'void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkReassignment,NetworkAgentInfo,long)', 'void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkReassignment,NetworkAgentInfo,long)']",69,4,"[(623, 624, 2), (1022, 1023, 2), (6620, 6654, 35), (6658, 6687, 30)]",True
180,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,core/java/android/os/Process.java,"['void android.os.Process.setCgroupProcsProcessGroup(int,int,int)']",22,1,"[(859, 880, 22)]",True
181,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/am/ActivityManagerService.java,"['void com.android.server.am.ActivityManagerService.PidMap.remove(ProcessRecord)', 'void com.android.server.am.ActivityManagerService.PidMap.put(ProcessRecord)', 'boolean com.android.server.am.ActivityManagerService.PidMap.removeIfNoThread(ProcessRecord)']",60,1,"[(779, 838, 60)]",True
182,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,telecomm/java/android/telecom/ConnectionService.java,[],2,1,"[(191, 192, 2)]",True
185,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,core/java/android/bluetooth/BluetoothAdapter.java,[],0,1,"[(0, 0, 0)]",True
188,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,[],7,2,"[(36, 39, 4), (54, 56, 3)]",True
189,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(371, 372, 2)]",True
190,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/wm/ActivityStack.java,"['boolean com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked(ActivityRecord,ActivityOptions)']",3,1,"[(2103, 2105, 3)]",True
192,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/am/ProcessList.java,[],2,1,"[(103, 104, 2)]",True
193,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/am/CachedAppOptimizer.java,[],1,1,"[(90, 90, 1)]",True
194,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/wm/ActivityRecord.java,"['void com.android.server.wm.ActivityRecord.<init>(ActivityTaskManagerService,WindowProcessController,int,int,String,Intent,String,ActivityInfo,Configuration,ActivityRecord,String,int,boolean,boolean,ActivityStackSupervisor,ActivityOptions,ActivityRecord)', 'int com.android.server.wm.ActivityRecord.getLockTaskLaunchMode(ActivityInfo,ActivityOptions)', 'int com.android.server.wm.ActivityRecord.getLockTaskLaunchMode(ActivityInfo,ActivityOptions)']",21,3,"[(500, 501, 2), (1644, 1660, 17), (1665, 1666, 2)]",True
195,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(69, 69, 1)]",True
196,d28a4f6b38dbab44128b4319f665dd65c3e4ec2c,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkReassignment,NetworkAgentInfo,long)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'void com.android.server.ConnectivityService.handleUpdateActiveDataSubId(int)', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()', 'boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)']",114,3,"[(573, 584, 12), (6555, 6579, 25), (7393, 7469, 77)]",True
197,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/com/android/ims/internal/uce/common/CapInfo.java,"['boolean com.android.ims.internal.uce.common.CapInfo.isSmChatbotSupported()', 'void com.android.ims.internal.uce.common.CapInfo.setSmChatbotSupported(boolean)', 'void com.android.ims.internal.uce.common.CapInfo.setMmtelCallComposerSupported(boolean)', 'boolean com.android.ims.internal.uce.common.CapInfo.isMmtelCallComposerSupported()', 'void com.android.ims.internal.uce.common.CapInfo.writeToParcel(Parcel,int)', 'void com.android.ims.internal.uce.common.CapInfo.readFromParcel(Parcel)']",54,18,"[(82, 85, 4), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (95, 95, 1), (520, 551, 32), (607, 608, 2), (658, 659, 2)]",True
198,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],1,1,"[(2557, 2557, 1)]",True
199,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/accounts/AccountManagerService.java,"['void com.android.server.accounts.AccountManagerService.removeAccount(IAccountManagerResponse,Account,boolean)']",11,1,"[(2134, 2144, 11)]",True
201,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ActivityManagerConstants.java,"['void com.android.server.am.ActivityManagerConstants.<init>(Context,ActivityManagerService,Handler)']",14,2,"[(35, 35, 1), (365, 377, 13)]",True
203,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ActivityManagerService.java,['void com.android.server.am.ActivityManagerService.checkExcessivePowerUsageLocked()'],4,1,"[(16973, 16976, 4)]",True
204,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/view/InputEventReceiver.java,"['void android.view.InputEventReceiver.dispatchMotionEventInfo(int,int)', 'InputEventReceiver android.view.InputEventReceiver.Factory.createInputEventReceiver(InputChannel,Looper)']",16,1,"[(217, 232, 16)]",True
205,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/accounts/AccountManager.java,"['AccountManagerFuture<Boolean> android.accounts.AccountManager.removeAccount(Account,AccountManagerCallback<Boolean>,Handler)', 'AccountManagerFuture<Bundle> android.accounts.AccountManager.removeAccount(Account,Activity,AccountManagerCallback<Bundle>,Handler)', 'AccountManagerFuture<Bundle> android.accounts.AccountManager.addAccount(String,String,String[],Bundle,Activity,AccountManagerCallback<Bundle>,Handler)']",39,3,"[(1196, 1211, 16), (1257, 1265, 9), (1866, 1879, 14)]",True
206,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/bluetooth/BluetoothAdapter.java,"['boolean android.bluetooth.BluetoothAdapter.getProfileProxy(Context,ServiceListener,int)', 'void android.bluetooth.BluetoothAdapter.closeProfileProxy(int,BluetoothProfile)']",5,2,"[(2683, 2684, 2), (2758, 2760, 3)]",True
209,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/hardware/camera2/CameraDevice.java,"['void android.hardware.camera2.CameraDevice.createCaptureSessionByOutputConfigurations(List<OutputConfiguration>,StateCallback,Handler)', 'void android.hardware.camera2.CameraDevice.setVendorStreamConfigMode(int)', 'void android.hardware.camera2.CameraDevice.createCaptureSession(List<Surface>,StateCallback,Handler)']",40,1,"[(491, 530, 40)]",True
210,71998c3d8b36220df1be12fe6e1ba7eda81cde41,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",28,2,"[(3604, 3617, 14), (3686, 3699, 14)]",True
211,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['long com.android.server.locksettings.LockSettingsService.setLockCredentialWithAuthTokenLocked(LockscreenCredential,AuthenticationToken,int)']",1,1,"[(2806, 2806, 1)]",True
212,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],14,1,"[(766, 779, 14)]",True
215,71998c3d8b36220df1be12fe6e1ba7eda81cde41,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'int android.net.wifi.SoftApConfiguration.Builder.setSecurityType()', 'void android.net.wifi.SoftApConfiguration.Builder.clearAllPassphrase()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",48,14,"[(201, 202, 2), (213, 214, 2), (223, 223, 1), (243, 243, 1), (248, 249, 2), (264, 264, 1), (278, 278, 1), (294, 294, 1), (373, 380, 8), (398, 410, 13), (423, 423, 1), (439, 439, 1), (449, 450, 2), (627, 638, 12)]",True
216,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/Watchdog.java,"['void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()']",51,3,"[(617, 618, 2), (629, 676, 48), (688, 688, 1)]",True
217,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController,CommandQueue,BroadcastDispatcher,Executor)']",2,1,"[(184, 185, 2)]",True
218,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.mapIconSets()'],11,3,"[(18, 18, 1), (51, 53, 3), (279, 285, 7)]",True
220,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/util/NtpTrustedTime.java,"['void android.util.NtpTrustedTime.<init>(String,long)', 'NtpTrustedTime android.util.NtpTrustedTime.getInstance(Context)', 'boolean android.util.NtpTrustedTime.forceRefresh()', 'boolean android.util.NtpTrustedTime.forceSync()', 'boolean android.util.NtpTrustedTime.forceRefresh(Network)']",67,4,"[(55, 64, 10), (70, 102, 33), (111, 116, 6), (147, 164, 18)]",True
222,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/wm/ActivityStack.java,"['void com.android.server.wm.ActivityStack.onARStopTriggered(ActivityRecord)', 'RemoteAnimationTarget com.android.server.wm.ActivityStack.createRemoteAnimationTarget(RemoteAnimationRecord)', 'void com.android.server.wm.ActivityStack.getAnimationFrames(Rect,Rect,Rect,Rect)', 'String com.android.server.wm.ActivityStack.toString()']",66,3,"[(194, 194, 1), (255, 283, 29), (5135, 5170, 36)]",True
223,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(333, 334, 2)]",True
224,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.disable(String,boolean)']",23,3,"[(300, 314, 15), (320, 323, 4), (1049, 1052, 4)]",True
226,71998c3d8b36220df1be12fe6e1ba7eda81cde41,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.copyMessageToIcc(byte[],byte[],int)']",3,1,"[(1605, 1607, 3)]",True
227,71998c3d8b36220df1be12fe6e1ba7eda81cde41,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(363, 456, 94), (677, 740, 64)]",True
228,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,[],18,1,"[(225, 242, 18)]",True
229,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(128, 128, 1)]",True
