facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
extensive -> actively native,Override,66,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.handleSetListening,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleSetListening,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Override,62,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.newTileState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.newTileState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,93,Variable,private,com.android.systemui.qs.tiles.UsbTetherTile.mReceiver,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Class,public,,android.content.BroadcastReceiver,core/java/android/content/BroadcastReceiver.java,false
extensive -> actively native,Call,90,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.getLongClickIntent,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,public-api system-api test-api whitelist,android.content.Intent.Intent,core/java/android/content/Intent.java,false
extensive -> actively native,Override,88,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.getLongClickIntent,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getLongClickIntent,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,84,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleClick,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,greylist,android.net.ConnectivityManager.setUsbTethering,core/java/android/net/ConnectivityManager.java,false
extensive -> actively native,Override,81,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleClick,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleClick,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,109,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,UseVar,108,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,111,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_UNAVAILABLE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,112,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_ACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,112,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_INACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,Override,106,Method,protected,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,95,Variable,null,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive.intent,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Class,public,blacklist,android.content.Intent,core/java/android/content/Intent.java,false
extensive -> actively native,Typed,95,Variable,null,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive.context,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Class,public,blacklist,android.content.Context,core/java/android/content/Context.java,false
extensive -> actively native,Call,96,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,public-api system-api test-api whitelist,android.content.Intent.getBooleanExtra,core/java/android/content/Intent.java,false
extensive -> actively native,Call,97,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,system-api whitelist,android.net.ConnectivityManager.isTetheringSupported,core/java/android/net/ConnectivityManager.java,false
extensive -> actively native,Call,98,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,public-api system-api test-api whitelist,android.content.Intent.getBooleanExtra,core/java/android/content/Intent.java,false
extensive -> actively native,Call,102,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.refreshState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,UseVar,96,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,system-api whitelist,android.hardware.usb.UsbManager.USB_CONNECTED,core/java/android/hardware/usb/UsbManager.java,false
extensive -> actively native,UseVar,98,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.Anonymous_Class.onReceive,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Variable,public,system-api whitelist,android.hardware.usb.UsbManager.USB_FUNCTION_RNDIS,core/java/android/hardware/usb/UsbManager.java,false
extensive -> actively native,Override,120,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.getMetricsCategory,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getMetricsCategory,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,117,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Override,115,Method,public,com.android.systemui.qs.tiles.UsbTetherTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,107,Variable,null,com.android.systemui.qs.tiles.UsbTetherTile.handleUpdateState.state,packages/SystemUI/src/com/android/systemui/qs/tiles/UsbTetherTile.java,Class,public,,com.android.systemui.plugins.qs.QSTile.BooleanState,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,Typed,42,Variable,private,com.android.systemui.qs.tiles.NfcTile.mIcon,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Class,public,,com.android.systemui.plugins.qs.QSTile.Icon,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
intrusive native -> extensive,Define,42,Class,public,com.android.systemui.qs.tiles.NfcTile,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Variable,private,,com.android.systemui.qs.tiles.NfcTile.mIcon,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,false
intrusive native -> actively native,Call,42,Class,public,com.android.systemui.qs.tiles.NfcTile,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.ResourceIcon.get,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
intrusive native -> extensive,UseVar,115,Method,protected,com.android.systemui.qs.tiles.NfcTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Variable,private,,com.android.systemui.qs.tiles.NfcTile.mIcon,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,false
intrusive native -> extensive,UseVar,115,Method,protected,com.android.systemui.qs.tiles.NfcTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Variable,private,,com.android.systemui.qs.tiles.NfcTile.mIcon,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,false
intrusive native -> actively native,Call,138,Method,private,com.android.systemui.qs.tiles.NfcTile.getAdapter,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Method,public,greylist,android.nfc.NfcAdapter.getNfcAdapter,core/java/android/nfc/NfcAdapter.java,false
intrusive native -> actively native,Call,138,Method,private,com.android.systemui.qs.tiles.NfcTile.getAdapter,packages/SystemUI/src/com/android/systemui/qs/tiles/NfcTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getApplicationContext,core/java/android/content/Context.java,false
intrusive native -> extensive,Define,71,Class,public,com.android.systemui.qs.tiles.DndTile,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,private,,com.android.systemui.qs.tiles.DndTile.DONT_SHOW_DETAILS,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> extensive,Define,72,Class,public,com.android.systemui.qs.tiles.DndTile,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,private,,com.android.systemui.qs.tiles.DndTile.SHOW_DETAILS_IF_DURATION_HAS_TO_BE_CHOSEN,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> extensive,Define,73,Class,public,com.android.systemui.qs.tiles.DndTile,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,private,,com.android.systemui.qs.tiles.DndTile.SHOW_DETAILS,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> extensive,Define,179,Method,public,com.android.systemui.qs.tiles.DndTile.turnOnDND,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,null,,com.android.systemui.qs.tiles.DndTile.turnOnDND.zen,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> extensive,Define,181,Method,public,com.android.systemui.qs.tiles.DndTile.turnOnDND,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,null,,com.android.systemui.qs.tiles.DndTile.turnOnDND.callback,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> extensive,Define,181,Method,public,com.android.systemui.qs.tiles.DndTile.turnOnDND,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Class,null,,com.android.systemui.qs.tiles.DndTile.turnOnDND.Anonymous_Class,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> actively native,UseVar,179,Method,public,com.android.systemui.qs.tiles.DndTile.turnOnDND,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,public,greylist,android.provider.Settings.Global.ZEN_MODE_IMPORTANT_INTERRUPTIONS,core/java/android/provider/Settings.java,false
extensive -> actively native,Typed,181,Variable,null,com.android.systemui.qs.tiles.DndTile.turnOnDND.callback,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Interface,public,,com.android.systemui.statusbar.policy.ZenModeController.Callback,packages/SystemUI/src/com/android/systemui/statusbar/policy/ZenModeController.java,false
intrusive native -> actively native,Call,240,Method,protected,com.android.systemui.qs.tiles.DndTile.handleSecondaryClick,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.showDetail,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,185,Method,public,com.android.systemui.qs.tiles.DndTile.turnOnDND.Anonymous_Class.onZenChanged,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.showDetail,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
intrusive native -> extensive,Define,253,Method,protected,com.android.systemui.qs.tiles.DndTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Variable,null,,com.android.systemui.qs.tiles.DndTile.handleUpdateState.zenConfig,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
intrusive native -> actively native,Cast,254,Method,protected,com.android.systemui.qs.tiles.DndTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Class,public,blacklist,android.service.notification.ZenModeConfig,core/java/android/service/notification/ZenModeConfig.java,false
extensive -> actively native,Typed,253,Variable,null,com.android.systemui.qs.tiles.DndTile.handleUpdateState.zenConfig,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Class,public,blacklist,android.service.notification.ZenModeConfig,core/java/android/service/notification/ZenModeConfig.java,false
intrusive native -> actively native,Call,353,Method,public,com.android.systemui.qs.tiles.DndTile.Anonymous_Class.onConfigChanged,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.refreshState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
intrusive native -> intrusive native,Call,397,Method,public,com.android.systemui.qs.tiles.DndTile.DndDetailAdapter.setToggleState,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,Method,public,,com.android.systemui.qs.tiles.DndTile.turnOnDND,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,false
extensive -> actively native,Typed,45,Variable,private,com.android.systemui.qs.tiles.PowerShareTile.mBatteryController,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Interface,public,,com.android.systemui.statusbar.policy.BatteryController,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Inherit,41,Class,public,com.android.systemui.qs.tiles.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,com.android.systemui.qs.tileimpl.QSTileImpl,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Implement,41,Class,public,com.android.systemui.qs.tiles.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Interface,null,,com.android.systemui.statusbar.policy.BatteryController.BatteryStateChangeCallback,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Import,22,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,blacklist,android.content.Intent,core/java/android/content/Intent.java,false
extensive -> actively native,Import,24,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Import,31,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Interface,public,,com.android.systemui.statusbar.policy.BatteryController,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Import,30,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,,com.android.systemui.qs.tileimpl.QSTileImpl,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Import,21,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,blacklist,android.app.NotificationManager,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Import,28,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,,com.android.systemui.plugins.qs.QSTile.BooleanState,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,Import,25,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,blacklist,android.service.quicksettings.Tile,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,Import,19,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,blacklist,android.app.Notification,core/java/android/app/Notification.java,false
extensive -> actively native,Import,29,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Interface,public,,com.android.systemui.qs.QSHost,packages/SystemUI/src/com/android/systemui/qs/QSHost.java,false
extensive -> intrusive native,Import,23,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,,android.os.BatteryManager,core/java/android/os/BatteryManager.java,true
extensive -> actively native,Import,20,File,null,com.android.systemui.qs.tiles.PowerShareTile.java,,Class,public,blacklist,android.app.NotificationChannel,core/java/android/app/NotificationChannel.java,false
extensive -> actively native,Typed,47,Variable,private,com.android.systemui.qs.tiles.PowerShareTile.mNotification,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,blacklist,android.app.Notification,core/java/android/app/Notification.java,false
extensive -> actively native,Typed,46,Variable,private,com.android.systemui.qs.tiles.PowerShareTile.mNotificationManager,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,blacklist,android.app.NotificationManager,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Typed,62,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile.notificationChannel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,blacklist,android.app.NotificationChannel,core/java/android/app/NotificationChannel.java,false
extensive -> actively native,Typed,52,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile.batteryController,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Interface,public,,com.android.systemui.statusbar.policy.BatteryController,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Typed,52,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile.host,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Interface,public,,com.android.systemui.qs.QSHost,packages/SystemUI/src/com/android/systemui/qs/QSHost.java,false
extensive -> actively native,Call,60,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,android.content.Context.getSystemService,core/java/android/content/Context.java,false
extensive -> actively native,Call,62,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.NotificationChannel.NotificationChannel,core/java/android/app/NotificationChannel.java,false
extensive -> actively native,Call,63,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Call,65,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.NotificationManager.createNotificationChannel,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Call,67,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.Notification.Builder.Builder,core/java/android/app/Notification.java,false
extensive -> actively native,Call,68,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.Notification.Builder.setContentTitle,core/java/android/app/Notification.java,false
extensive -> actively native,Call,69,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Call,70,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.Notification.Builder.setSmallIcon,core/java/android/app/Notification.java,false
extensive -> actively native,Call,71,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.Notification.Builder.setOnlyAlertOnce,core/java/android/app/Notification.java,false
extensive -> actively native,Call,72,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.Notification.Builder.build,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,64,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.NotificationManager.IMPORTANCE_DEFAULT,core/java/android/app/NotificationManager.java,false
extensive -> actively native,UseVar,73,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.flags,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,73,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.FLAG_NO_CLEAR,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,73,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.FLAG_ONGOING_EVENT,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,74,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.VISIBILITY_PUBLIC,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,74,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.visibility,core/java/android/app/Notification.java,false
extensive -> actively native,UseVar,74,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.app.Notification.VISIBILITY_PUBLIC,core/java/android/app/Notification.java,false
extensive -> actively native,Reflect,60,Method,public,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,blacklist,android.app.NotificationManager,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Call non-dynamic,88,Method,public,com.android.systemui.qs.tiles.PowerShareTile.refreshState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.refreshState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Override,84,Method,public,com.android.systemui.qs.tiles.PowerShareTile.refreshState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.refreshState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,67,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.PowerShareTile.builder,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,blacklist,android.app.Notification.Builder,core/java/android/app/Notification.java,false
extensive -> actively native,Override,115,Method,public,com.android.systemui.qs.tiles.PowerShareTile.isAvailable,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.isAvailable,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,110,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.updatePowerShareState.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Typed,99,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.updatePowerShareState.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Call,96,Method,private,com.android.systemui.qs.tiles.PowerShareTile.updatePowerShareState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,null,,com.android.systemui.statusbar.policy.BatteryController.isPowerSave,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Call,106,Method,private,com.android.systemui.qs.tiles.PowerShareTile.updatePowerShareState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.NotificationManager.notify,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Call,108,Method,private,com.android.systemui.qs.tiles.PowerShareTile.updatePowerShareState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.app.NotificationManager.cancel,core/java/android/app/NotificationManager.java,false
extensive -> actively native,Override,127,Method,public,com.android.systemui.qs.tiles.PowerShareTile.handleClick,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleClick,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,122,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.newTileState.state,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,com.android.systemui.plugins.qs.QSTile.BooleanState,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,Override,120,Method,public,com.android.systemui.qs.tiles.PowerShareTile.newTileState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.newTileState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,168,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.ResourceIcon.get,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
